Period Detail by Terminal,,,,,,,,,,,
,,,,,,,POSA R15 (e-topup),,,,
,,,,,,,POSA R15 (e-topup),,,,
e-pay Limited,,,,,,,,,27/02/2017,Page 1 of 284,
Account :,908444 - Select Premier Ltd,,,,,,,,,,
Period :,00014 - 30/01/2017 to 26/02/2017,,,,,,,,,,
Terminal :,90117166,Select Premier Ltd,,,,,,,,,
Host Date & Time,,POS Date & Time,,Operator,Retailer Reference,Txn. No.,Narrative,SN / ETU Txn No.,Topup Reference,Value,
Sold / Recharged,,,,,,,,,,,
01/02/17,14:11:33,01/02/17,14:11:33,66666,47124,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062685,6364930910000028810,25
01/02/17,14:11:45,01/02/17,14:11:45,66666,47125,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062691,6364930910000028794,25
01/02/17,14:12:01,01/02/17,14:12:01,66666,47126,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062699,6364930910000028778,25
01/02/17,14:12:17,01/02/17,14:12:17,66666,47127,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062703,6364930910000018209,25
01/02/17,14:12:26,01/02/17,14:12:26,66666,47128,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062705,6364930910000018183,25
02/02/17,14:12:26,02/02/17,14:12:26,66666,47129,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070883,6364930880000140008,10
02/02/17,14:12:36,02/02/17,14:12:36,66666,47130,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070886,6364930880000139992,10
02/02/17,14:12:46,02/02/17,14:12:45,66666,47131,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070887,6364930880000139984,10
02/02/17,14:12:55,02/02/17,14:12:55,66666,47132,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070890,6364930880000139976,10
02/02/17,14:13:05,02/02/17,14:13:05,66666,47133,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070891,6364930880000139968,10
02/02/17,14:13:15,02/02/17,14:13:14,66666,47134,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070893,6364930880000139505,10
02/02/17,14:13:24,02/02/17,14:13:24,66666,47135,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070895,6364930880000139497,10
02/02/17,14:13:35,02/02/17,14:13:34,66666,47136,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070897,6364930880000139489,10
